Emotions,Path
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-05-02-01-01-12.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-05-02-01-02-12.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-05-02-02-01-12.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-05-02-02-02-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-01-01-01-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-01-01-02-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-01-02-01-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-01-02-02-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-02-01-01-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-02-01-02-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-02-02-01-12.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_12/03-02-06-02-02-02-12.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-01-01-01-01-13.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-01-01-01-02-13.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-01-01-02-01-13.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-01-01-02-02-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-01-01-01-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-01-01-02-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-01-02-01-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-01-02-02-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-02-01-01-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-02-01-02-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-02-02-01-13.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-02-02-02-02-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-01-01-01-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-01-01-02-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-01-02-01-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-01-02-02-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-02-01-01-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-02-01-02-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-02-02-01-13.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-03-02-02-02-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-01-01-01-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-01-01-02-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-01-02-01-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-01-02-02-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-02-01-01-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-02-01-02-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-02-02-01-13.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-04-02-02-02-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-01-01-01-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-01-01-02-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-01-02-01-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-01-02-02-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-02-01-01-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-02-01-02-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-02-02-01-13.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-05-02-02-02-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-01-01-01-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-01-01-02-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-01-02-01-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-01-02-02-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-02-01-01-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-02-01-02-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-02-02-01-13.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_13/03-02-06-02-02-02-13.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-01-01-01-01-14.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-01-01-01-02-14.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-01-01-02-01-14.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-01-01-02-02-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-01-01-01-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-01-01-02-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-01-02-01-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-01-02-02-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-02-01-01-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-02-01-02-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-02-02-01-14.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-02-02-02-02-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-01-01-01-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-01-01-02-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-01-02-01-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-01-02-02-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-02-01-01-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-02-01-02-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-02-02-01-14.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-03-02-02-02-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-01-01-01-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-01-01-02-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-01-02-01-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-01-02-02-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-02-01-01-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-02-01-02-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-02-02-01-14.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-04-02-02-02-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-01-01-01-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-01-01-02-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-01-02-01-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-01-02-02-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-02-01-01-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-02-01-02-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-02-02-01-14.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-05-02-02-02-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-01-01-01-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-01-01-02-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-01-02-01-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-01-02-02-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-02-01-01-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-02-01-02-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-02-02-01-14.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_14/03-02-06-02-02-02-14.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-01-01-01-01-15.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-01-01-01-02-15.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-01-01-02-01-15.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-01-01-02-02-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-01-01-01-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-01-01-02-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-01-02-01-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-01-02-02-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-02-01-01-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-02-01-02-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-02-02-01-15.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-02-02-02-02-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-01-01-01-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-01-01-02-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-01-02-01-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-01-02-02-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-02-01-01-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-02-01-02-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-02-02-01-15.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-03-02-02-02-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-01-01-01-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-01-01-02-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-01-02-01-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-01-02-02-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-02-01-01-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-02-01-02-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-02-02-01-15.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-04-02-02-02-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-01-01-01-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-01-01-02-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-01-02-01-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-01-02-02-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-02-01-01-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-02-01-02-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-02-02-01-15.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-05-02-02-02-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-01-01-01-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-01-01-02-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-01-02-01-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-01-02-02-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-02-01-01-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-02-01-02-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-02-02-01-15.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_15/03-02-06-02-02-02-15.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-01-01-01-01-16.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-01-01-01-02-16.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-01-01-02-01-16.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-01-01-02-02-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-01-01-01-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-01-01-02-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-01-02-01-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-01-02-02-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-02-01-01-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-02-01-02-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-02-02-01-16.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-02-02-02-02-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-01-01-01-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-01-01-02-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-01-02-01-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-01-02-02-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-02-01-01-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-02-01-02-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-02-02-01-16.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-03-02-02-02-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-01-01-01-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-01-01-02-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-01-02-01-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-01-02-02-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-02-01-01-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-02-01-02-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-02-02-01-16.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-04-02-02-02-16.wav
